,price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,type,paint_color
69024,7999,2011.0,dodge,durango crew,good,gas,178000.0,clean,automatic,SUV,silver
69025,10000,1979.0,,MGB 1979 Classic,excellent,gas,85000.0,clean,manual,convertible,red
69026,7900,1993.0,mercedes-benz,500sl,excellent,gas,78890.0,clean,automatic,,red
69027,28888,2018.0,jeep,wrangler jk unlimited,excellent,gas,26583.0,,automatic,SUV,
69028,22896,2007.0,ram,2500 quad cab d i e,excellent,diesel,0.0,,automatic,truck,
69029,0,2010.0,infiniti,g37,excellent,gas,163000.0,clean,automatic,sedan,black
69030,0,2015.0,mazda,cx-5 touring,,gas,90699.0,clean,automatic,other,white
69031,14795,2016.0,subaru,impreza wagon,,gas,60055.0,clean,automatic,wagon,green
69032,26000,2015.0,ford,f-150,good,gas,70000.0,clean,automatic,pickup,
69033,0,2002.0,ford,f350 crane truck,good,gas,47308.0,clean,automatic,truck,white
69034,45871,2018.0,gmc,sierra 1500 denali,excellent,gas,32399.0,,automatic,truck,
69035,8989,2001.0,chevrolet,silverado 1500 ls 4x4,excellent,gas,170862.0,clean,automatic,truck,brown
69036,21995,2013.0,bmw,7 series,,gas,91509.0,clean,automatic,sedan,black
69037,5960,2008.0,volkswagen,eos 2.0 turbo,excellent,gas,149909.0,clean,automatic,convertible,white
69038,7949,2007.0,jeep,grand cherokee limited,excellent,gas,114772.0,clean,automatic,SUV,blue
69039,33995,2017.0,bmw,x6,,,87704.0,clean,automatic,coupe,grey
69040,10999,2016.0,chevrolet,cruze ls sedan 4d,excellent,gas,64152.0,clean,automatic,sedan,
69041,1800,1998.0,honda,civic,good,gas,187883.0,clean,automatic,sedan,green
69042,25991,2020.0,ford,escape sel,excellent,gas,6103.0,,automatic,SUV,
69043,11998,2015.0,subaru,impreza 2.0i premium,excellent,gas,0.0,,manual,wagon,
69044,16995,2009.0,chevrolet,c5500 bus,good,gas,90921.0,clean,automatic,bus,white
69045,32000,2013.0,,WATER TRUCK,,diesel,250000.0,clean,manual,,
69046,7950,2016.0,chevrolet,sonic,like new,gas,63000.0,clean,automatic,hatchback,white
69047,38990,2020.0,acura,rdx advance pkg sport,good,gas,14028.0,clean,other,SUV,white
69048,24990,2017.0,bmw,x1 xdrive28i sport utility,good,gas,33447.0,clean,other,other,
69049,46990,2020.0,chevrolet,tahoe lt sport utility,good,gas,32035.0,clean,other,other,silver
69050,16590,2017.0,honda,fit ex-l w/navigation,good,other,25276.0,clean,other,hatchback,
69051,40990,2020.0,honda,passport elite sport,good,gas,5833.0,clean,other,other,black
69052,25590,2017.0,lexus,es 350 sedan 4d,good,gas,40338.0,clean,automatic,sedan,
69053,21990,2015.0,bmw,x1 xdrive28i sport utility,good,gas,40891.0,clean,other,SUV,
69054,16990,2014.0,acura,rdx sport utility 4d,good,gas,86919.0,clean,automatic,SUV,black
69055,17590,2015.0,acura,rdx sport utility 4d,good,gas,80556.0,clean,automatic,SUV,brown
69056,27590,2019.0,honda,passport sport suv 4d,good,gas,5929.0,clean,other,SUV,
69057,14590,2012.0,hyundai,veloster coupe 3d,good,other,49704.0,clean,other,coupe,white
69058,46990,2020.0,chevrolet,tahoe lt sport utility,good,gas,30447.0,clean,other,SUV,
69059,39590,2020.0,honda,passport elite sport,good,gas,7122.0,clean,other,SUV,black
69060,23990,2018.0,acura,rdx sport utility 4d,good,gas,49760.0,clean,automatic,SUV,black
69061,42590,2019.0,chevrolet,tahoe lt sport utility,good,other,39513.0,clean,other,SUV,black
69062,32990,2020.0,bmw,x1 sdrive28i sport utility,good,other,8468.0,clean,other,other,black
69063,16990,2013.0,lexus,es 350 sedan 4d,good,gas,101373.0,clean,other,sedan,silver
69064,20590,2016.0,cadillac,ats 2.0l turbo standard,good,gas,40953.0,clean,other,coupe,red
69065,18990,2013.0,lexus,es 350 sedan 4d,good,other,54623.0,clean,other,sedan,red
69066,22990,2018.0,cadillac,ats luxury sedan 4d,good,gas,26937.0,clean,other,sedan,silver
69067,4500,2009.0,nissan,altima,,gas,105.0,clean,automatic,sedan,white
69068,3950,2006.0,honda,accord,good,gas,110.0,clean,automatic,sedan,grey
69069,1500,1999.0,ford,e250,fair,gas,140000.0,clean,automatic,van,white
69070,12912,2012.0,honda,odyssey touring minivan,excellent,gas,0.0,,automatic,van,
69071,2700,2002.0,chrysler,pt cruiser ltd.,good,gas,246480.0,clean,automatic,SUV,white
69072,14999,2016.0,nissan,rogue s sport utility,excellent,gas,40103.0,,other,SUV,
69073,5200,2005.0,honda,accord,,gas,177000.0,clean,automatic,,
69074,11999,2017.0,volkswagen,jetta 1.4t s sedan,excellent,gas,63471.0,,other,sedan,
69075,6750,2011.0,toyota,prius,good,gas,140000.0,clean,automatic,,white
69076,22500,2016.0,toyota,highlander xle,excellent,gas,88061.0,,automatic,SUV,
69077,18891,2016.0,ford,mustang v6 coupe 2d,excellent,gas,64752.0,,other,coupe,
69078,100,2010.0,toyota,prius,,hybrid,1.0,clean,automatic,,
69079,12995,2011.0,toyota,highlander base,excellent,gas,122110.0,clean,automatic,SUV,silver
69080,22000,1953.0,chevrolet,bel-air,,gas,99999.0,clean,automatic,,
69081,10999,2016.0,jeep,cherokee latitude sport,excellent,gas,116995.0,,automatic,SUV,
69082,0,2010.0,infiniti,g37,excellent,gas,163000.0,clean,automatic,sedan,black
69083,35500,1977.0,,carrera custom,excellent,gas,42000.0,clean,manual,convertible,white
69084,0,2009.0,lexus,gs 300,excellent,gas,105000.0,clean,automatic,sedan,
69085,16995,2018.0,ford,fusion s,excellent,gas,8764.0,,automatic,sedan,
69086,9500,2013.0,chevrolet,malibu ls sedan 4d,excellent,gas,88773.0,,other,sedan,
69087,0,2013.0,bmw,x5 xdrive35i awd,,gas,96751.0,clean,automatic,other,white
69088,18991,2019.0,ford,ecosport se,excellent,gas,4795.0,,automatic,SUV,
69089,7500,2015.0,hyundai,elantra se sedan 4d,excellent,gas,0.0,,other,sedan,
69090,16595,2018.0,ford,fusion se,excellent,gas,8227.0,,automatic,sedan,
69091,3000,2003.0,chevrolet,tahoe,,gas,200000.0,clean,automatic,,
69092,9718,2012.0,jeep,liberty sport suv 4d,excellent,gas,0.0,,automatic,SUV,
69093,18150,2016.0,volvo,s60 inscription,,gas,39698.0,clean,automatic,sedan,black
69094,17590,2017.0,mini,clubman cooper all4,good,gas,60313.0,clean,other,hatchback,white
69095,15590,2016.0,,Scion iM Hatchback 4D,good,other,41036.0,clean,other,hatchback,blue
69096,12590,2012.0,,Scion xD Hatchback 4D,good,gas,60589.0,clean,other,hatchback,white
69097,15590,2013.0,mini,roadster cooper s 2d,good,diesel,72800.0,clean,automatic,convertible,black
69098,17990,2010.0,lexus,is 250 sport convertible,good,gas,73602.0,clean,other,convertible,
69099,19990,2013.0,lexus,gs 350 sedan 4d,good,gas,98917.0,clean,other,sedan,white
69100,14990,2017.0,mazda,mazda3 touring hatchback,good,other,75436.0,clean,other,hatchback,blue
69101,20590,2017.0,cadillac,xt5 sport utility 4d,good,gas,90165.0,clean,other,SUV,
69102,15590,2015.0,mini,hardtop 2 door cooper s,good,gas,59746.0,clean,automatic,hatchback,blue
69103,17990,2017.0,volkswagen,golf alltrack tsi s,good,other,70236.0,clean,automatic,wagon,red
69104,20590,2020.0,mitsubishi,outlander sel sport,good,gas,31332.0,clean,other,SUV,white
69105,26990,2014.0,lexus,ls 460 sedan 4d,good,other,80984.0,clean,automatic,sedan,red
69106,30990,2014.0,audi,s5 prestige convertible 2d,good,gas,37573.0,clean,automatic,convertible,
69107,22590,2018.0,mitsubishi,outlander phev sel,good,gas,21574.0,clean,other,SUV,black
69108,18990,2014.0,bmw,3 series 328i xdrive sedan,good,other,34227.0,clean,automatic,sedan,
69109,12990,2011.0,acura,tsx sedan 4d,good,other,85757.0,clean,other,sedan,black
69110,36590,2018.0,acura,mdx advance and,good,other,19139.0,clean,automatic,SUV,
69111,33990,2020.0,cadillac,ct5 premium luxury,good,gas,17498.0,clean,other,sedan,black
69112,20590,2015.0,mercedes-benz,m-class ml 350,good,gas,74512.0,clean,automatic,SUV,silver
69113,23990,2016.0,volvo,xc70 t5 classic premier,good,gas,57638.0,clean,automatic,wagon,blue
69114,100,2010.0,toyota,prius,,hybrid,1.0,clean,automatic,,
69115,6500,2002.0,ford,f-150,excellent,gas,211000.0,clean,automatic,pickup,black
69116,34990,2017.0,toyota,tacoma double cab trd,good,other,3464.0,clean,other,pickup,
69117,32590,2015.0,mercedes-benz,gla-class gla 45,good,gas,34811.0,clean,other,other,black
69118,15990,2012.0,lincoln,mkz hybrid sedan 4d,good,hybrid,53270.0,clean,other,sedan,white
69119,0,2017.0,buick,enclave,,gas,48112.0,clean,automatic,SUV,white
69120,16,2016.0,honda,civic turbo ex-l,excellent,gas,142000.0,clean,automatic,sedan,white
69121,21332,2019.0,honda,accord,,gas,82440.0,clean,automatic,sedan,blue
69122,17848,2019.0,chevrolet,trax,,gas,25160.0,clean,automatic,SUV,white
69123,5678,2007.0,ford,convert,like new,gas,107000.0,clean,automatic,convertible,silver
69124,2000,1977.0,chevrolet,el camino,,gas,119000.0,clean,manual,,
69125,0,2014.0,buick,verano,,gas,88043.0,clean,automatic,sedan,red
69126,18995,2018.0,ford,escape se,excellent,gas,44231.0,clean,automatic,SUV,grey
69127,18709,2017.0,nissan,altima,,gas,35218.0,clean,automatic,sedan,silver
69128,0,2010.0,honda,accord ex-l sedan,good,gas,127578.0,clean,automatic,sedan,grey
69129,39990,2020.0,tesla,model 3 standard range,good,other,14044.0,clean,other,sedan,
69130,0,2017.0,acura,ilx,,gas,18193.0,clean,automatic,sedan,red
69131,16990,2018.0,hyundai,accent se sedan 4d,good,gas,16930.0,clean,other,sedan,white
69132,26990,2017.0,nissan,titan single cab sv,good,gas,41335.0,clean,other,pickup,red
69133,24990,2018.0,audi,a4 ultra premium sedan 4d,good,gas,24116.0,clean,other,sedan,white
69134,19000,2017.0,toyota,corolla,,gas,16592.0,clean,automatic,sedan,grey
69135,16100,2017.0,jeep,patriot,,gas,38987.0,clean,automatic,SUV,grey
69136,22990,2015.0,bmw,3 series 335i sedan 4d,good,gas,63225.0,clean,automatic,sedan,black
69137,18990,2018.0,volkswagen,passat 2.0t r-line,good,gas,21050.0,clean,other,sedan,
69138,41995,2015.0,jeep,wrangler unlimited sahara 4dr hardtop,,gas,40672.0,clean,automatic,SUV,white
69139,42995,2015.0,ford,f-150 lifted lariat supercrew 5.0 v8,,other,70348.0,clean,automatic,pickup,white
69140,42995,2016.0,ford,f-150 xlt supercrew ecoboost 3.5l premium,,gas,65676.0,clean,automatic,pickup,red
69141,61995,2020.0,ram,3500,,diesel,13962.0,clean,automatic,pickup,white
69142,45995,2012.0,ram,3500 laramie drw crew cab cummins,,diesel,97379.0,clean,automatic,pickup,red
69143,9000,2010.0,subaru,outback,good,gas,127000.0,clean,automatic,hatchback,blue
69144,34500,2019.0,ram,promaster 1500,excellent,gas,81654.0,clean,automatic,van,white
69145,17500,2015.0,ford,transit 150,excellent,gas,143553.0,clean,automatic,van,white
69146,0,2013.0,chevrolet,,like new,gas,34223.0,clean,automatic,,
69147,20816,2013.0,chevrolet,tahoe,,gas,155052.0,clean,automatic,SUV,grey
69148,17500,2006.0,ford,f-250 super duty lariat,like new,diesel,128000.0,clean,automatic,pickup,white
69149,56995,2020.0,ram,1500,like new,gas,25649.0,clean,automatic,truck,silver
69150,0,2015.0,chevrolet,silverado 1500 lt,excellent,gas,62988.0,clean,automatic,truck,blue
69151,0,2015.0,lexus,is 250,excellent,gas,69872.0,clean,automatic,sedan,black
69152,19995,2017.0,toyota,prius prime advanced,excellent,hybrid,44632.0,clean,automatic,hatchback,red
69153,24990,2019.0,acura,ilx premium pkg sedan 4d,good,other,5334.0,clean,other,sedan,
69154,33590,2014.0,gmc,sierra 1500 crew cab slt,good,gas,57923.0,clean,other,pickup,white
69155,33590,2014.0,chevrolet,silverado 1500 crew,good,other,67830.0,clean,other,pickup,black
69156,26910,2018.0,chevrolet,equinox,,gas,32857.0,clean,automatic,SUV,white
69157,18500,2013.0,jeep,grand cherokee,,gas,59052.0,clean,automatic,SUV,red
69158,7900,2006.0,toyota,,excellent,gas,204669.0,clean,automatic,,silver
69159,11995,2014.0,chevrolet,cruze,good,gas,65505.0,clean,automatic,sedan,blue
69160,14500,2015.0,,CHEVORLET EXPRESS 3500 1 TON,excellent,gas,183938.0,clean,automatic,van,white
69161,7995,2002.0,,4JGAB54EX2A309792,good,gas,99207.0,clean,automatic,SUV,brown
69162,13460,2014.0,gmc,acadia,,gas,107328.0,clean,automatic,SUV,silver
69163,39500,2013.0,ford,f750,excellent,diesel,99332.0,clean,automatic,truck,white
69164,19990,2017.0,fiat,500 abarth hatchback 2d,good,gas,6054.0,clean,other,hatchback,
69165,22990,2018.0,chevrolet,volt premier sedan 4d,good,gas,35782.0,clean,other,sedan,black
69166,18709,2017.0,nissan,altima,,gas,35218.0,clean,automatic,sedan,silver
69167,19000,2017.0,toyota,corolla,,gas,16592.0,clean,automatic,sedan,grey
69168,37990,2017.0,lexus,rx 450h sport utility 4d,good,other,32878.0,clean,other,other,
69169,34590,2017.0,ford,f150 supercrew cab xlt,good,other,29073.0,clean,other,pickup,white
69170,16590,2018.0,ford,c-max hybrid se wagon 4d,good,hybrid,42749.0,clean,other,wagon,blue
69171,23590,2018.0,infiniti,q50 2.0t pure sedan 4d,good,other,36070.0,clean,other,sedan,
69172,4600,1995.0,chevrolet,cheyenne 1500,fair,gas,200000.0,clean,automatic,,
69173,0,2019.0,buick,enclave essence,excellent,gas,48997.0,clean,automatic,SUV,white
69174,7500,2011.0,nissan,altima 2.5 sl,good,gas,133760.0,clean,automatic,sedan,blue
69175,25000,1964.0,chevrolet,impala,good,gas,150000.0,clean,automatic,,
69176,14700,2013.0,nissan,nv cargo,excellent,gas,114000.0,clean,automatic,other,white
69177,3900,2008.0,chevrolet,malibu 2lt,,gas,204000.0,clean,automatic,,brown
69178,11500,2017.0,hyundai,accent,excellent,gas,54000.0,clean,automatic,hatchback,blue
69179,27500,2012.0,ram,3500,good,diesel,138000.0,clean,automatic,truck,white
69180,20000,1929.0,,1929 Model A Roadster,,gas,15000.0,clean,automatic,,
69181,1000,2014.0,gmc,sierra,excellent,gas,85155.0,clean,automatic,truck,silver
69182,0,2017.0,honda,pilot ex-l,excellent,gas,49482.0,clean,automatic,SUV,white
69183,0,2016.0,mazda,cx-5,,gas,35757.0,clean,manual,SUV,white
69184,0,2017.0,kia,optima 4dr sdn lx,excellent,gas,66415.0,clean,automatic,sedan,grey
69185,0,2019.0,rover,sport,,gas,34716.0,clean,automatic,SUV,white
69186,0,2020.0,kia,forte,,gas,2859.0,clean,automatic,sedan,
69187,35950,2003.0,jeep,wrangler rubicon,excellent,gas,24216.0,clean,automatic,SUV,red
69188,24590,2017.0,toyota,avalon xle touring sedan,good,other,42253.0,clean,other,sedan,silver
69189,0,2009.0,pontiac,g8 sedan,excellent,gas,83864.0,clean,automatic,sedan,black
69190,24590,2017.0,chevrolet,silverado 1500 regular,good,gas,40784.0,clean,other,pickup,white
69191,34590,2017.0,ram,1500 quad cab slt pickup 4d,good,gas,13970.0,clean,other,pickup,
69192,0,2013.0,honda,accord ex-l sedan,excellent,gas,94108.0,clean,automatic,sedan,silver
69193,14900,2017.0,volkswagen,jetta,good,gas,58000.0,clean,automatic,sedan,grey
69194,32990,2015.0,chevrolet,camaro ss convertible,good,gas,25175.0,clean,other,other,blue
69195,27590,2019.0,audi,a3 premium sedan 4d,good,gas,10592.0,clean,other,sedan,black
69196,22990,2017.0,volkswagen,golf gti se hatchback,good,gas,34443.0,clean,other,sedan,silver
69197,26590,2018.0,acura,rdx acurawatch plus pkg,good,gas,24955.0,clean,other,other,white
69198,0,2015.0,chrysler,300 300s sedan 4d,excellent,gas,76610.0,clean,automatic,sedan,black
69199,15590,2016.0,chevrolet,cruze limited 1lt,good,gas,7076.0,clean,automatic,sedan,blue
69200,26590,2014.0,bmw,5 series 550i sedan 4d,good,other,45266.0,clean,automatic,sedan,white
69201,9597,2014.0,kia,optima,excellent,gas,145789.0,clean,automatic,sedan,silver
69202,13351,2015.0,kia,soul,excellent,gas,59491.0,clean,automatic,sedan,white
69203,9663,2016.0,hyundai,elantra,excellent,gas,106992.0,clean,automatic,sedan,red
69204,12208,2012.0,honda,accord sdn,excellent,gas,62095.0,clean,automatic,sedan,grey
69205,3500,2008.0,nissan,altima,excellent,gas,168946.0,salvage,automatic,,white
69206,4000,2006.0,hyundai,sonata,good,gas,207000.0,clean,automatic,sedan,purple
69207,26586,2015.0,chevrolet,tahoe,,gas,125817.0,clean,automatic,SUV,white
69208,0,2014.0,jeep,wrangler sahara 4wd,excellent,gas,83862.0,clean,automatic,offroad,silver
69209,0,2017.0,chevrolet,silverado 1500 lt 4x4,excellent,gas,79384.0,clean,automatic,offroad,silver
69210,69995,2018.0,ram,2500 laramie 4dr megacab,,diesel,51431.0,clean,automatic,pickup,grey
69211,44995,2018.0,ford,f-150 xlt supercrew eco boost 3.5l,,gas,50847.0,clean,automatic,pickup,white
69212,0,2018.0,kia,optima,,gas,38326.0,clean,automatic,sedan,
69213,44995,2017.0,nissan,titan xd pro-4x,,diesel,70316.0,clean,automatic,pickup,black
69214,68995,2017.0,ford,f-250 super duty lariat lift 6.7 liter,,other,68326.0,clean,automatic,pickup,white
69215,24995,2013.0,chevrolet,silverado 1500 lt ext cab lifted,,other,117740.0,clean,automatic,pickup,silver
69216,54995,2014.0,gmc,sierra 2500 lifted denali 6.6 duramax crew cab,,diesel,71127.0,clean,automatic,pickup,black
69217,0,2017.0,honda,accord sport sedan 4d,excellent,gas,25498.0,clean,automatic,sedan,red
69218,14500,2006.0,toyota,tacoma 4x4,,gas,196000.0,clean,automatic,,
69219,30000,2004.0,ford,f350 super duty,excellent,gas,99100.0,clean,automatic,,white
69220,0,2020.0,kia,sportage,,gas,21187.0,clean,automatic,SUV,white
69221,26500,1968.0,datsun,2000 roadster,excellent,gas,44500.0,clean,manual,convertible,silver
69222,25990,2014.0,gmc,sierra 1500 regular cab,good,gas,15575.0,clean,other,pickup,brown
69223,4000,1988.0,jeep,wrangler,fair,gas,247000.0,lien,manual,,green
69224,0,2014.0,jeep,compass,,gas,64373.0,clean,automatic,SUV,white
69225,0,2016.0,honda,crv ex awd,excellent,gas,87775.0,clean,automatic,SUV,white
69226,11679,2016.0,kia,forte,,gas,96901.0,clean,automatic,sedan,blue
69227,15676,2016.0,chevrolet,cruze,,gas,32770.0,clean,automatic,sedan,silver
69228,18500,2015.0,chevrolet,silverado,,gas,178000.0,clean,automatic,,
69229,0,2011.0,toyota,scion xb wgn,excellent,gas,133742.0,clean,automatic,SUV,silver
69230,16100,2017.0,jeep,patriot,,gas,38987.0,clean,automatic,SUV,grey
69231,13995,2007.0,honda,ridgeline rtl,excellent,gas,125829.0,clean,automatic,truck,silver
69232,34590,2014.0,toyota,tundra double cab sr,good,other,15242.0,clean,other,pickup,silver
69233,32590,2017.0,jeep,wrangler unlimited sport s,good,other,38471.0,clean,other,other,black
69234,13995,2016.0,kia,optima ex,excellent,gas,102271.0,clean,automatic,sedan,white
69235,18590,2018.0,ford,ecosport se sport utility,good,gas,13110.0,clean,other,hatchback,
69236,36990,2019.0,alfa-romeo,romeo giulia ti sport,good,gas,5471.0,clean,other,sedan,white
69237,13460,2014.0,gmc,acadia,,gas,107328.0,clean,automatic,SUV,silver
69238,18709,2017.0,nissan,altima,,gas,35218.0,clean,automatic,sedan,silver
69239,33590,2014.0,toyota,tundra crewmax sr5 pickup,good,other,55251.0,clean,other,pickup,red
69240,37590,2019.0,,Genesis G70 3.3T Advanced Sedan,good,gas,41725.0,clean,other,sedan,silver
69241,10995,2002.0,bmw,5 series 540i,excellent,gas,79189.0,clean,automatic,sedan,green
69242,29990,2016.0,bmw,4 series 435i gran coupe 4d,good,other,26460.0,clean,other,coupe,blue
69243,21990,2014.0,subaru,impreza wrx limited sedan,good,other,50063.0,clean,other,sedan,silver
69244,0,2013.0,subaru,impreza wrx limited,excellent,gas,76108.0,clean,manual,hatchback,white
69245,24500,2007.0,gmc,sierra,,diesel,131000.0,clean,automatic,truck,
69246,3500,2001.0,,chysler town and country,good,gas,209000.0,salvage,automatic,mini-van,blue
69247,7900,2008.0,honda,crv ex-l awd,excellent,gas,108000.0,clean,automatic,,grey
69248,15500,2014.0,chevrolet,silverado,,gas,152070.0,clean,automatic,,
69249,42995,2018.0,ford,f-150 platinum,excellent,gas,61897.0,clean,automatic,truck,white
69250,10995,2014.0,ford,edge sel,excellent,gas,100217.0,clean,automatic,SUV,white
69251,6995,2010.0,honda,accord ex-l 2.4,excellent,gas,207798.0,clean,manual,sedan,silver
69252,15775,2015.0,honda,accord,,gas,125443.0,clean,automatic,sedan,black
69253,10000,2010.0,toyota,prius,excellent,hybrid,94000.0,clean,automatic,hatchback,grey
69254,0,2010.0,toyota,highlander limited,excellent,gas,143067.0,clean,automatic,SUV,silver
69255,0,2016.0,honda,accord ex sedan,excellent,gas,52396.0,clean,automatic,sedan,grey
69256,0,2018.0,jeep,wrangler unlimited,,gas,63189.0,clean,automatic,SUV,
69257,0,2020.0,jeep,cherokee,,gas,29567.0,clean,automatic,SUV,white
69258,12500,2016.0,honda,accord,excellent,gas,45500.0,salvage,automatic,sedan,black
69259,0,2018.0,infiniti,q50,,gas,22162.0,clean,automatic,sedan,blue
69260,36590,2013.0,chevrolet,corvette grand sport,good,other,79156.0,clean,other,other,
69261,33015,2017.0,gmc,acadia,,gas,44907.0,clean,automatic,SUV,white
69262,6000,1995.0,chevrolet,van,,gas,165000.0,clean,automatic,,
69263,125998,2016.0,mercedes-benz,g-class,excellent,gas,,clean,automatic,SUV,
69264,59998,2017.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
69265,51998,2017.0,alfa-romeo,romeo giulia,excellent,gas,,clean,automatic,sedan,
69266,31998,2018.0,lexus,nx,excellent,gas,,clean,automatic,SUV,
69267,84998,2018.0,bmw,m5,excellent,gas,,clean,automatic,sedan,
69268,14498,2017.0,volkswagen,jetta,excellent,gas,,clean,automatic,sedan,black
69269,39598,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
69270,38998,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
69271,30998,2008.0,lexus,sc,excellent,gas,,clean,automatic,convertible,
69272,84998,2019.0,ram,3500,excellent,gas,,clean,automatic,pickup,
69273,44598,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
69274,37998,2018.0,mercedes-benz,glc,excellent,gas,,clean,automatic,SUV,
69275,27898,2018.0,mercedes-benz,gla,excellent,gas,,clean,automatic,SUV,
69276,56998,2018.0,mercedes-benz,gls,excellent,gas,,clean,automatic,SUV,black
69277,33998,2014.0,chevrolet,silverado 1500,excellent,gas,,clean,automatic,pickup,black
69278,44598,2019.0,toyota,4runner,excellent,gas,,clean,automatic,SUV,
69279,33998,2017.0,dodge,challenger,excellent,gas,,clean,automatic,coupe,
69280,38998,2015.0,lincoln,navigator,excellent,gas,,clean,automatic,SUV,
69281,69998,2017.0,chevrolet,corvette,excellent,gas,,clean,automatic,coupe,
69282,41998,2017.0,mercedes-benz,c-class,excellent,gas,,clean,automatic,sedan,black
69283,13998,2015.0,buick,lacrosse,excellent,gas,,clean,automatic,sedan,
69284,16100,2017.0,jeep,patriot,,gas,38987.0,clean,automatic,SUV,grey
69285,13460,2014.0,gmc,acadia,,gas,107328.0,clean,automatic,SUV,silver
69286,31990,2016.0,ford,f150 super cab xl pickup 4d,good,gas,34729.0,clean,other,pickup,white
69287,31590,2020.0,mazda,mx-5 miata club,good,gas,2195.0,clean,other,other,
69288,28990,2020.0,subaru,wrx sedan 4d,good,gas,12567.0,clean,other,sedan,blue
69289,30990,2019.0,ford,ranger supercrew xl pickup,good,gas,5468.0,clean,other,pickup,white
69290,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69291,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69292,33990,2019.0,jeep,wrangler sport suv 2d,good,gas,7359.0,clean,other,other,white
69293,19990,2013.0,lexus,es 350 sedan 4d,good,gas,62039.0,clean,other,sedan,
69294,29990,2016.0,ford,mustang gt coupe 2d,good,gas,19374.0,clean,automatic,coupe,red
69295,22990,2013.0,lexus,gs 350 sedan 4d,good,other,54342.0,clean,other,sedan,silver
69296,6500,1989.0,chevrolet,silverado,good,gas,180000.0,salvage,manual,pickup,white
69297,2300,1990.0,chevrolet,silverado,,gas,312445.0,salvage,automatic,,
69298,5000,2004.0,bmw,530i,good,gas,110000.0,clean,automatic,sedan,silver
69299,8500,2008.0,mercedes-benz,benz c300,excellent,gas,160423.0,clean,automatic,other,white
69300,2400,2005.0,cadillac,sts,good,gas,190000.0,salvage,automatic,sedan,
69301,23841,2018.0,nissan,maxima,,gas,62072.0,clean,automatic,sedan,black
69302,25900,2013.0,gmc,sierra 2500hd,,gas,93676.0,clean,automatic,truck,
69303,6900,2008.0,chevrolet,uplander,,gas,96142.0,clean,automatic,,
69304,0,2013.0,hyundai,sonata limited sedan 4d,excellent,gas,58572.0,clean,automatic,sedan,silver
69305,4700,2011.0,chevrolet,impala,good,gas,167000.0,clean,automatic,sedan,silver
69306,35000,2001.0,chevrolet,c3500,excellent,gas,123200.0,clean,automatic,,white
69307,39590,2019.0,ram,1500 crew cab big horn,good,other,9220.0,clean,other,pickup,
69308,21590,2013.0,mercedes-benz,e-class e 350,good,gas,41758.0,clean,other,sedan,silver
69309,34590,2019.0,mini,convertible cooper s 2d,good,other,2527.0,clean,other,other,blue
69310,26990,2017.0,cadillac,cts 2.0 luxury sedan 4d,good,gas,41147.0,clean,other,sedan,red
69311,25590,2016.0,nissan,frontier crew cab sv,good,gas,38282.0,clean,other,pickup,silver
69312,16590,2015.0,volkswagen,beetle 1.8t fleet,good,gas,39649.0,clean,other,hatchback,black
69313,29990,2018.0,volvo,s90 t5 momentum sedan 4d,good,gas,13859.0,clean,other,sedan,
69314,32990,2020.0,cadillac,ct5 premium luxury,good,other,15588.0,clean,other,sedan,white
69315,22590,2017.0,ram,1500 regular cab tradesman,good,gas,39508.0,clean,other,pickup,white
69316,0,2020.0,hyundai,kona,,gas,32193.0,clean,automatic,SUV,grey
69317,0,2016.0,ford,expedition limited,excellent,gas,61738.0,clean,automatic,SUV,black
69318,0,2020.0,hyundai,tucson,,gas,20244.0,clean,automatic,SUV,grey
69319,0,2019.0,hyundai,sonata,,gas,41503.0,clean,automatic,sedan,red
69320,14000,2014.0,chevrolet,traverse,,gas,129681.0,clean,automatic,SUV,white
69321,19000,2017.0,toyota,corolla,,gas,16592.0,clean,automatic,sedan,grey
69322,18709,2017.0,nissan,altima,,gas,35218.0,clean,automatic,sedan,silver
69323,16100,2017.0,jeep,patriot,,gas,38987.0,clean,automatic,SUV,grey
69324,13460,2014.0,gmc,acadia,,gas,107328.0,clean,automatic,SUV,silver
69325,3900,2010.0,chevrolet,hhr lt,,gas,187500.0,clean,automatic,,
69326,3700,1970.0,,volkswagon eos,excellent,gas,82000.0,clean,manual,coupe,brown
69327,21750,2003.0,ram,2500 4x4,excellent,gas,110700.0,clean,automatic,truck,black
69328,8900,2005.0,mazda,rx8,,gas,68000.0,clean,manual,,
69329,8000,2015.0,nissan,sentra,,gas,119240.0,clean,automatic,sedan,grey
69330,5000,1995.0,cadillac,fleetwood,fair,gas,30000.0,clean,automatic,other,red
69331,56900,2012.0,,freightliner m2,good,diesel,229000.0,clean,automatic,,white
69332,28900,2011.0,,FREIGHTLINER M2,,diesel,245000.0,clean,automatic,,
